hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated
HD 18599,5145.0,0.0,0.863,0.767,38.5653,2022,Transit,TESS,125.78303986799999,1.7160755e+30,533601900.0,1,sub-solar,K,2025-10-29 17:25:48
HD 73583,4511.0,0.0,0.73,0.65,31.5666,2022,Transit,TESS,102.956359896,1.451605e+30,452205000.0,2,sub-solar,K,2025-10-29 17:25:48
TOI-5218,4230.0,0.41,0.739,0.708,377.483,2024,Transit,TESS,1231.18345348,1.4695015e+30,492555600.0,1,solar,K,2025-10-29 17:25:48
TOI-1751,5970.0,-0.373,0.9382,1.3137,113.335,2024,Transit,TESS,369.64890259999993,1.8656107e+30,913941090.0000001,1,sub-solar,G,2025-10-29 17:25:48
TOI-1273,5690.0,0.07,1.06,1.06,177.118,2024,Transit,TESS,577.6809840799999,2.10781e+30,737442000.0,1,solar,G,2025-10-29 17:25:48
TOI-4364,3528.0,0.148,0.487,0.4684,43.9662,2025,Transit,TESS,143.398399272,9.683995e+29,325865880.0,1,solar,M,2025-10-29 17:25:48
TOI-4487 A,6206.0,0.216,1.378,1.634,479.145,2025,Transit,TESS,1562.7601661999997,2.7401529999999997e+30,1136773800.0,1,solar,F,2025-10-29 17:25:48
TOI-2981,5940.0,-0.11,1.03,1.08,527.789,2024,Transit,TESS,1721.4154908399998,2.048155e+30,751356000.0,1,sub-solar,G,2025-10-29 17:25:48
HD 63935,5513.0,0.107,0.9406,0.9598,48.9739,2021,Transit,TESS,159.73131328399998,1.8703831e+30,667732860.0,1,solar,G,2025-10-29 17:25:48
TOI-6002,3229.0,-0.18,0.2101,0.2432,32.0266,2024,Transit,TESS,104.456677496,4.1778385e+29,169194240.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-1260,4227.0,-0.1,0.679,0.672,73.5977,2021,Transit,TESS,240.043314412,1.3501915e+30,467510400.0,3,sub-solar,K,2025-10-29 17:25:48
TOI-3235,3388.8,0.264,0.3939,0.3697,72.811,2023,Transit,TESS,237.47744516,7.8327015e+29,257200289.99999997,1,solar,M,2025-10-29 17:25:48
TOI-181,4994.0,0.272,0.822,0.745,96.2338,2023,Transit,TESS,313.872312728,1.634547e+30,518296500.0,1,solar,K,2025-10-29 17:25:48
TOI-251,5875.0,-0.106,1.036,0.881,99.523,2021,Transit,TESS,324.60023587999996,2.060086e+30,612911700.0,1,sub-solar,G,2025-10-29 17:25:48
TOI-1244,4599.0,0.034,0.73,0.721,102.551,2024,Transit,TESS,334.47623956,1.451605e+30,501599700.0,1,solar,K,2025-10-29 17:25:48
TOI-1478,5597.0,0.078,0.947,1.048,152.892,2021,Transit,TESS,498.66643151999995,1.8831094999999997e+30,729093600.0,1,solar,G,2025-10-29 17:25:48
TOI-1294,5718.0,0.283,1.1578,1.5566,332.648,2024,Transit,TESS,1084.95141088,2.3022852999999997e+30,1082926620.0,1,solar,G,2025-10-29 17:25:48
TOI-1801,3863.0,-0.19,0.556,0.547,30.6796,2023,Transit,TESS,100.063356176,1.1056060000000001e+30,380547900.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-762 A,3266.0,0.357,0.442,0.425,98.4458,2024,Transit,TESS,321.086883448,8.78917e+29,295672500.0,1,solar,M,2025-10-29 17:25:48
TOI-178,4316.0,-0.23,0.65,0.651,62.699,2021,Transit,TESS,204.49655044,1.2925250000000002e+30,452900700.0,5,sub-solar,K,2025-10-29 17:25:48
TOI-5108,5808.0,0.2,1.1,1.29,130.919,2025,Transit,TESS,427.00017364,2.18735e+30,897453000.0,1,solar,G,2025-10-29 17:25:48
TOI-1742,5815.0,0.193,1.0861,1.131,72.8871,2024,Transit,TESS,237.725649876,2.15970985e+30,786836700.0,1,solar,G,2025-10-29 17:25:48
TOI-4914,5805.0,-0.13,1.03,1.0,299.89,2024,Transit,TESS,978.1092283999999,2.048155e+30,695700000.0,1,sub-solar,G,2025-10-29 17:25:48
TOI-2295,5730.0,0.316,1.168,1.459,126.279,2024,Transit,TESS,411.86653523999996,2.3225679999999998e+30,1015026300.0,1,solar,G,2025-10-29 17:25:48
TOI-1295,6280.0,0.26,1.38,1.7,388.227,2024,Transit,TESS,1266.22565412,2.74413e+30,1182690000.0,1,solar,F,2025-10-29 17:25:48
IRAS 04125+2902,4080.0,0.02,0.7,1.45,159.244,2024,Transit,TESS,519.38386064,1.39195e+30,1008765000.0,1,solar,K,2025-10-29 17:25:48
HD 108236,5660.0,-0.28,0.869,0.877,64.5978,2020,Transit,TESS,210.689600568,1.7280065e+30,610128900.0,4,sub-solar,G,2025-10-29 17:25:48
TOI-2184,5966.0,0.14,1.53,2.9,788.317,2022,Transit,TESS,2571.1431945199997,3.042405e+30,2017530000.0,1,solar,G,2025-10-29 17:25:48
TOI-5817,5770.0,-0.24,0.97,1.427,80.7542,2025,Transit,TESS,263.384668552,1.928845e+30,992763900.0,1,sub-solar,G,2025-10-29 17:25:48
TOI-2018,4174.0,-0.58,0.57,0.62,27.9956,2023,Transit,TESS,91.30932913599999,1.1334449999999999e+30,431334000.0,1,low,K,2025-10-29 17:25:48
TOI-669,5597.0,0.001,0.9245,0.9882,142.867,2023,Transit,TESS,465.96929251999995,1.83836825e+30,687490740.0,1,solar,G,2025-10-29 17:25:48
TOI-4438,3422.0,-0.19,0.368,0.372,30.0346,2024,Transit,TESS,97.959649976,7.31768e+29,258800400.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-4559,3558.0,-0.09,0.392,0.374,31.6354,2024,Transit,TESS,103.180755224,7.79492e+29,260191800.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-3912,5725.0,0.187,1.088,1.392,465.992,2023,Transit,TESS,1519.86086752,2.1634880000000002e+30,968414399.9999999,1,solar,G,2025-10-29 17:25:48
TOI-199,5255.0,0.22,0.936,0.82,102.27,2023,Transit,TESS,333.55974119999996,1.861236e+30,570474000.0,1,solar,G,2025-10-29 17:25:48
TOI-700,3459.0,-0.07,0.415,0.421,31.1265,2020,Transit,TESS,101.52094733999999,8.252274999999999e+29,292889700.0,4,sub-solar,M,2025-10-29 17:25:48
TOI-771,3370.0,-0.13,0.22,0.232,25.2788,2024,Transit,TESS,82.448322928,4.3747e+29,161402400.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-2421,5607.0,0.19,1.131,1.75,327.927,2022,Transit,TESS,1069.55358612,2.2489935e+30,1217475000.0,1,solar,G,2025-10-29 17:25:48
TOI-3894,6000.0,0.021,1.138,1.502,417.365,2024,Transit,TESS,1361.2609894,2.2629129999999997e+30,1044941400.0,1,solar,G,2025-10-29 17:25:48
HD 77946,6007.0,0.215,1.1973,1.3174,99.451,2024,Transit,TESS,324.36540355999995,2.38083105e+30,916515179.9999999,1,solar,F,2025-10-29 17:25:48
LHS 1478,3381.0,-0.13,0.236,0.246,18.2276,2021,Transit,TESS,59.45041105599999,4.6928599999999996e+29,171142200.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-5143,5183.0,0.107,0.864,0.852,181.38,2025,Transit,TESS,591.5817528,1.718064e+30,592736400.0,1,solar,K,2025-10-29 17:25:48
TOI-1136,5770.0,0.07,1.022,0.968,84.5362,2022,Transit,TESS,275.719888472,2.032247e+30,673437600.0,6,solar,G,2025-10-29 17:25:48
TOI-1249,5497.0,0.297,1.0062,0.9785,139.49,2024,Transit,TESS,454.9550044,2.0008287e+30,680742450.0,1,solar,G,2025-10-29 17:25:48
HD 15337,5131.0,0.03,0.829,0.855,44.8155,2019,Transit,TESS,146.16844218,1.6484665e+30,594823500.0,2,solar,K,2025-10-29 17:25:48
TOI-5803,5134.0,0.02,0.87,0.7625,84.0126,2023,Transit,TESS,274.012135656,1.7299949999999998e+30,530471249.99999994,1,solar,K,2025-10-29 17:25:48
TOI-969,4435.0,0.175,0.734,0.671,77.2554,2022,Transit,TESS,251.97312242399997,1.459559e+30,466814700.0,1,solar,K,2025-10-29 17:25:48
TOI-2136,3342.0,0.03,0.34,0.34,33.3631,2022,Transit,TESS,108.815752436,6.760900000000001e+29,236538000.00000003,1,solar,M,2025-10-29 17:25:48
TOI-5261,5790.0,0.254,1.037,1.021,377.054,2025,Transit,TESS,1229.78424424,2.0620744999999998e+30,710309699.9999999,1,solar,G,2025-10-29 17:25:48
TOI-5616,3996.0,0.14,0.666,0.646,390.415,2024,Transit,TESS,1273.3619474,1.324341e+30,449422200.0,1,solar,M,2025-10-29 17:25:48
TOI-2194,4756.0,-0.372,0.74,0.6909,19.5711,2023,Transit,TESS,63.832316916,1.47149e+30,480659130.0,1,sub-solar,K,2025-10-29 17:25:48
TOI-1693,3499.0,0.02,0.49,0.46,30.7947,2022,Transit,TESS,100.43876173199999,9.74365e+29,320022000.0,1,solar,M,2025-10-29 17:25:48
TOI-2587 A,5760.0,0.13,1.15,1.726,373.675,2023,Transit,TESS,1218.7634329999998,2.2867749999999999e+30,1200778200.0,1,solar,G,2025-10-29 17:25:48
TOI-329,5614.0,0.205,1.0678,1.5326,284.388,2024,Transit,TESS,927.5485252799999,2.1233203000000002e+30,1066229820.0,1,solar,G,2025-10-29 17:25:48
TOI-1753,5621.0,0.026,0.9483,0.9715,226.671,2024,Transit,TESS,739.3010667599999,1.88569455e+30,675872550.0,1,solar,G,2025-10-29 17:25:48
BD-14 3065 A,6935.0,-0.34,1.41,2.35,589.423,2024,Transit,TESS,1922.43847988,2.803785e+30,1634895000.0,1,sub-solar,F,2025-10-29 17:25:48
TOI-3884,3180.0,0.04,0.298,0.302,43.1448,2022,Transit,TESS,140.71935388799997,5.925729999999999e+29,210101400.0,1,solar,M,2025-10-29 17:25:48
TOI-833,3920.0,0.02,0.61,0.6,41.7148,2022,Transit,TESS,136.055323088,1.212985e+30,417420000.0,1,solar,M,2025-10-29 17:25:48
TOI-4201,3794.0,0.52,0.61,0.63,189.011,2023,Transit,TESS,616.4707171599999,1.212985e+30,438291000.0,1,high,M,2025-10-29 17:25:48
TOI-519,3322.0,0.27,0.335,0.35,115.557,2021,Transit,TESS,376.89608892,6.661475000000001e+29,243494999.99999997,1,solar,M,2025-10-29 17:25:48
TOI-2669,4800.0,0.1,1.19,4.1,393.443,2022,Transit,TESS,1283.23795108,2.366315e+30,2852369999.9999995,1,solar,K,2025-10-29 17:25:48
TOI-2498,5905.0,0.167,1.12,1.26,275.265,2023,Transit,TESS,897.7933133999999,2.22712e+30,876582000.0,1,solar,G,2025-10-29 17:25:48
TOI-1346,5099.0,-0.01,0.82,0.78,115.45,2025,Transit,TESS,376.547102,1.6305699999999998e+30,542646000.0,2,sub-solar,K,2025-10-29 17:25:48
TOI-198,3650.0,-0.7,0.467,0.441,23.7262,2023,Transit,TESS,77.384424872,9.286295e+29,306803700.0,1,low,M,2025-10-29 17:25:48
TOI-561,5342.0,-0.41,0.806,0.843,85.799,2020,Transit,TESS,279.83858644000003,1.602731e+30,586475100.0,4,sub-solar,G,2025-10-29 17:25:48
TOI-2992,6000.0,0.084,1.21,1.545,542.026,2025,Transit,TESS,1767.8503205599998,2.406085e+30,1074856500.0,1,solar,G,2025-10-29 17:25:48
TOI-1194,5394.0,0.348,0.9835,0.9608,149.667,2023,Transit,TESS,488.14790051999995,1.95568975e+30,668428560.0,1,solar,G,2025-10-29 17:25:48
TOI-837,5995.0,0.01,1.142,1.052,142.488,2020,Transit,TESS,464.73316128,2.2708669999999997e+30,731876400.0,1,solar,G,2025-10-29 17:25:48
TOI-615,6850.0,-0.1,1.449,1.732,360.408,2023,Transit,TESS,1175.49231648,2.8813365e+30,1204952400.0,1,sub-solar,F,2025-10-29 17:25:48
HD 56414,8500.0,0.0,1.89,1.751,272.217,2022,Transit,TESS,887.8520785199998,3.758265e+30,1218170700.0,1,sub-solar,A,2025-10-29 17:25:48
Gliese 12,3296.0,-0.32,0.2414,0.2617,12.21,2024,Transit,TESS,39.8236476,4.800239e+29,182064690.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-6130,6110.0,0.28,1.31,1.51,220.882,2024,Transit,TESS,720.4198959199999,2.6049350000000003e+30,1050507000.0,1,solar,F,2025-10-29 17:25:48
TOI-628,6250.0,0.258,1.311,1.345,178.68,2021,Transit,TESS,582.7755407999999,2.6069235e+30,935716500.0,1,solar,F,2025-10-29 17:25:48
TOI-5210,5723.0,0.324,1.105,1.209,302.086,2025,Transit,TESS,985.27161416,2.1972924999999998e+30,841101300.0,1,solar,G,2025-10-29 17:25:48
NGTS-30,5455.0,-0.03,0.94,0.913,238.377,2024,Transit,TESS,777.48088812,1.86919e+30,635174100.0,1,sub-solar,G,2025-10-29 17:25:48
TOI-2719,5762.0,0.27,1.02,1.69,588.368,2025,Transit,TESS,1918.9975340800002,2.02827e+30,1175733000.0,1,solar,G,2025-10-29 17:25:48
TOI-6628,5463.0,0.36,0.97,1.01,320.527,2025,Transit,TESS,1045.4180421199999,1.928845e+30,702657000.0,1,solar,G,2025-10-29 17:25:48
TOI-715,3075.0,-0.25,0.225,0.24,42.4048,2023,Transit,TESS,138.305799488,4.4741250000000004e+29,166968000.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-1266,3563.0,-0.109,0.437,0.4232,36.0118,2020,Transit,TESS,117.454646408,8.689745e+29,294420240.0,3,sub-solar,M,2025-10-29 17:25:48
TOI-470,5190.0,0.1,0.87,0.831,130.46,2023,Transit,TESS,425.5031176,1.7299949999999998e+30,578126700.0,1,solar,K,2025-10-29 17:25:48
TOI-1898,6241.0,-0.095,1.2484,1.6131,79.6682,2024,Transit,TESS,259.842614392,2.4824434e+30,1122233670.0,1,sub-solar,F,2025-10-29 17:25:48
HD 93963 A,5908.0,0.11,1.0844,1.0311,82.3432,2022,Transit,TESS,268.56728739199997,2.1563294e+30,717336269.9999999,2,solar,G,2025-10-29 17:25:48
HIP 8152,5618.0,0.007,0.9373,0.9603,101.694,2023,Transit,TESS,331.68108264,1.86382105e+30,668080710.0,2,solar,G,2025-10-29 17:25:48
TOI-1937 A,5814.0,0.196,1.072,1.08,415.135,2023,Transit,TESS,1353.9877106,2.1316720000000002e+30,751356000.0,1,solar,G,2025-10-29 17:25:48
TOI-2169 A,6270.0,0.123,1.42,1.82,351.487,2025,Transit,TESS,1146.3959397200001,2.82367e+30,1266174000.0,1,solar,F,2025-10-29 17:25:48
TOI-4308,5243.0,0.02,0.9,0.7934,108.932,2023,Transit,TESS,355.28825392,1.7896500000000001e+30,551968380.0,1,solar,G,2025-10-29 17:25:48
TOI-1798,5165.0,0.073,0.87,0.78,113.181,2024,Transit,TESS,369.14662236,1.7299949999999998e+30,542646000.0,2,solar,K,2025-10-29 17:25:48
TOI-4600,5170.0,0.16,0.89,0.81,216.056,2023,Transit,TESS,704.67960736,1.769765e+30,563517000.0,2,solar,K,2025-10-29 17:25:48
TOI-2019,5626.0,0.409,1.1832,1.7457,198.007,2024,Transit,TESS,645.81171092,2.3527932e+30,1214483490.0,1,solar,G,2025-10-29 17:25:48
TOI-1338 A,5723.2,0.01,1.0936,1.313,399.017,2020,Transit,TESS,1301.41788652,2.1746235999999997e+30,913454100.0,1,solar,G,2025-10-29 17:25:48
TOI-1235,3997.0,0.33,0.63,0.619,39.6345,2020,Transit,TESS,129.27029982,1.252755e+30,430638300.0,1,solar,M,2025-10-29 17:25:48
TOI-663,3681.0,0.07,0.514,0.512,64.2308,2024,Transit,TESS,209.492608048,1.022089e+30,356198400.0,3,solar,M,2025-10-29 17:25:48
HD 207897,5106.0,-0.03,0.8208,0.7827,28.2938,2021,Transit,TESS,92.281926328,1.6321607999999998e+30,544524390.0,1,sub-solar,K,2025-10-29 17:25:48
TOI-905,5570.0,0.14,0.968,0.918,158.649,2020,Transit,TESS,517.44323244,1.9248679999999998e+30,638652600.0,1,solar,G,2025-10-29 17:25:48
TOI-2000,5611.0,0.439,1.082,1.134,175.713,2023,Transit,TESS,573.09849228,2.1515570000000002e+30,788923799.9999999,2,solar,G,2025-10-29 17:25:48
TOI-1333,6274.0,0.119,1.464,1.925,200.492,2021,Transit,TESS,653.91668752,2.911164e+30,1339222500.0,1,solar,F,2025-10-29 17:25:48
HD 1397,5521.0,0.29,1.324,2.336,79.5702,2018,Transit,TESS,259.522981512,2.632774e+30,1625155200.0,1,solar,G,2025-10-29 17:25:48
TOI-4582,5190.0,0.17,1.34,2.5,383.846,2023,Transit,TESS,1251.9367597599999,2.6645900000000003e+30,1739250000.0,1,solar,K,2025-10-29 17:25:48
TOI-2545,5846.29,-0.2729,1.055,1.25324,107.118,2022,Transit,TESS,349.37178407999994,2.0978674999999998e+30,871879067.9999999,1,sub-solar,G,2025-10-29 17:25:48
TOI-2211,5253.0,0.02,0.9,0.834,70.2932,2024,Transit,TESS,229.26548939199998,1.7896500000000001e+30,580213800.0,1,solar,G,2025-10-29 17:25:48
TOI-1728,3980.0,0.25,0.646,0.6243,60.798,2020,Transit,TESS,198.29632488,1.284571e+30,434325510.0,1,solar,M,2025-10-29 17:25:48
TOI-6038 A,6110.0,0.124,1.291,1.648,179.147,2025,Transit,TESS,584.2986893199999,2.5671535e+30,1146513600.0,1,solar,F,2025-10-29 17:25:48
TOI-1117,5635.0,0.136,0.97,1.05,167.598,2025,Transit,TESS,546.63093288,1.928845e+30,730485000.0,1,solar,G,2025-10-29 17:25:48
TOI-4406,6219.0,0.1,1.19,1.29,261.834,2023,Transit,TESS,853.9873010399999,2.366315e+30,897453000.0,1,solar,F,2025-10-29 17:25:48
TOI-2322,4664.0,-0.12,0.703,0.662,59.861,2025,Transit,TESS,195.24024315999998,1.3979154999999998e+30,460553400.0,2,sub-solar,K,2025-10-29 17:25:48
TIC 257060897,5993.0,0.054,1.187,1.863,505.703,2021,Transit,TESS,1649.3806766799999,2.3603495e+30,1296089100.0,1,solar,G,2025-10-29 17:25:48
TOI-776,3725.0,-0.21,0.542,0.547,27.1701,2020,Transit,TESS,88.616911356,1.077767e+30,380547900.0,2,sub-solar,M,2025-10-29 17:25:48
HD 2685,6801.0,0.02,1.43,1.56,196.852,2019,Transit,TESS,642.04460912,2.843555e+30,1085292000.0,1,solar,F,2025-10-29 17:25:48
TOI-1723,5777.0,0.159,1.04,1.09,100.727,2024,Transit,TESS,328.52715412,2.06804e+30,758313000.0,1,solar,G,2025-10-29 17:25:48
TOI-2005,7130.0,0.0,1.59,2.02,328.475,2025,Transit,TESS,1071.340921,3.161715e+30,1405314000.0,1,sub-solar,F,2025-10-29 17:25:48
TOI-674,3514.0,0.17,0.42,0.42,46.0851,2021,Transit,TESS,150.30931875599998,8.351699999999999e+29,292194000.0,1,solar,M,2025-10-29 17:25:48
TOI-2109,6540.0,0.068,1.453,1.698,262.041,2021,Transit,TESS,854.6624439599999,2.8892905000000004e+30,1181298600.0,1,solar,F,2025-10-29 17:25:48
TOI-444,5225.0,0.08,0.96,0.779,57.3973,2023,Transit,TESS,187.204737788,1.90896e+30,541950300.0,1,solar,G,2025-10-29 17:25:48
TOI-2202,5169.0,0.059,0.841,0.808,235.933,2021,Transit,TESS,769.5096354799999,1.6723284999999999e+30,562125600.0,1,solar,K,2025-10-29 17:25:48
LTT 3780,3358.0,0.06,0.381,0.38,21.9814,2020,Transit,TESS,71.69365498399999,7.576185e+29,264366000.0,2,solar,M,2025-10-29 17:25:48
LTT 1445 A,3562.0,-0.34,0.257,0.271,6.86929,2019,Transit,TESS,22.4046014924,5.110445e+29,188534700.0,2,sub-solar,M,2025-10-29 17:25:48
HD 23472,4684.0,-0.2,0.67,0.71,39.0341,2022,Transit,TESS,127.31205919599999,1.3322950000000002e+30,493947000.0,5,sub-solar,K,2025-10-29 17:25:48
TOI-2095,3759.0,-0.24,0.44,0.44,41.9176,2023,Transit,TESS,136.71676745599999,8.7494e+29,306108000.0,2,sub-solar,M,2025-10-29 17:25:48
TOI-5882,5920.0,0.18,1.334,2.26,416.104,2025,Transit,TESS,1357.14816224,2.652659e+30,1572281999.9999998,1,solar,G,2025-10-29 17:25:48
NGTS-20,5980.0,0.15,1.47,1.78,382.898,2022,Transit,TESS,1248.84480088,2.923095e+30,1238346000.0,1,solar,G,2025-10-29 17:25:48
TOI-2427,4072.0,0.02,0.64,0.65,28.5147,2022,Transit,TESS,93.002404932,1.27264e+30,452205000.0,1,solar,K,2025-10-29 17:25:48
TOI-6420,6020.0,0.24,1.165,1.312,634.712,2025,Transit,TESS,2070.15127072,2.3166025000000002e+30,912758400.0,1,solar,F,2025-10-29 17:25:48
TOI-5388,3495.0,0.02,0.28572,0.31,18.5226,2024,Transit,TESS,60.412571256,5.6815421999999996e+29,215667000.0,1,solar,M,2025-10-29 17:25:48
TOI-1777,5859.0,0.02,1.06,0.98,79.7665,2024,Transit,TESS,260.16322574,2.10781e+30,681786000.0,1,solar,G,2025-10-29 17:25:48
TIC 172900988 Aa,6050.0,0.34,1.2384,1.3842,250.956,2021,Transit,TESS,818.50805136,2.4625584e+30,962987940.0000001,1,solar,F,2025-10-29 17:25:48
TOI-122,3403.0,0.02,0.312,0.334,62.118,2020,Transit,TESS,202.60158407999998,6.2041199999999996e+29,232363800.0,1,solar,M,2025-10-29 17:25:48
TOI-5076,4780.0,0.082,0.789,0.844,82.857,2024,Transit,TESS,270.24307691999996,1.5689265e+30,587170800.0,1,solar,K,2025-10-29 17:25:48
LHS 3844,3036.0,0.02,0.151,0.189,14.8846,2019,Transit,TESS,48.547015976,3.0026349999999998e+29,131487300.0,1,solar,M,2025-10-29 17:25:48
TOI-1221,5592.0,0.06,0.93,1.031,138.411,2023,Transit,TESS,451.43578116,1.8493050000000002e+30,717266700.0,1,solar,G,2025-10-29 17:25:48
TOI-1601,5982.0,0.343,1.5055,2.195,336.608,2021,Transit,TESS,1097.8671884799999,2.99368675e+30,1527061500.0,1,solar,G,2025-10-29 17:25:48
TOI-237,3212.0,0.02,0.179,0.211,38.0749,2020,Transit,TESS,124.18357084399999,3.559415e+29,146792700.0,1,solar,M,2025-10-29 17:25:48
TOI-1694,5058.0,0.131,0.853,0.8036,124.68,2023,Transit,TESS,406.6513008,1.6961905e+30,559064520.0,1,solar,K,2025-10-29 17:25:48
TOI-836,4552.0,-0.284,0.678,0.665,27.5024,2023,Transit,TESS,89.700727744,1.348203e+30,462640500.0,2,sub-solar,K,2025-10-29 17:25:48
TOI-3353,6365.0,0.02,1.332089,1.0207,78.7577,2024,Transit,TESS,256.872964012,2.6488589765000004e+30,710100990.0,1,solar,F,2025-10-29 17:25:48
TOI-2180,5695.0,0.253,1.111,1.636,116.685,2022,Transit,TESS,380.57512859999997,2.2092235e+30,1138165200.0,1,solar,G,2025-10-29 17:25:48
TOI-169,5880.0,0.24,1.147,1.288,407.84,2020,Transit,TESS,1330.1946303999998,2.2808095e+30,896061600.0,1,solar,G,2025-10-29 17:25:48
TOI-4603,6264.0,0.342,1.765,2.738,225.643,2023,Transit,TESS,735.9481830799999,3.5097024999999997e+30,1904826600.0,1,solar,F,2025-10-29 17:25:48
TOI-132,5397.0,0.16,0.97,0.9,163.678,2020,Transit,TESS,533.8456176799999,1.928845e+30,626130000.0,1,solar,G,2025-10-29 17:25:48
TOI-4633,5800.0,0.2379,1.1,1.05,95.2016,2024,Transit,TESS,310.50573049599996,2.18735e+30,730485000.0,1,solar,G,2025-10-29 17:25:48
TOI-4443,5834.0,0.02,1.049133,1.01733,56.0739,2024,Transit,TESS,182.888389284,2.0862009705000002e+30,707756481.0,1,solar,G,2025-10-29 17:25:48
TOI-5293 A,3586.0,-0.03,0.54,0.52,162.229,2023,Transit,TESS,529.11961724,1.07379e+30,361764000.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-3856,5622.0,0.454,1.096,1.055,314.443,2025,Transit,TESS,1025.5747110799998,2.179396e+30,733963500.0,1,solar,G,2025-10-29 17:25:48
TOI-1695,3690.0,0.0,0.513,0.515,45.1309,2022,Transit,TESS,147.19713820399997,1.0201005e+30,358285500.0,1,sub-solar,M,2025-10-29 17:25:48
TOI-4153,6860.0,0.317,1.572,1.605,423.84,2024,Transit,TESS,1382.3795903999999,3.125922e+30,1116598500.0,1,solar,F,2025-10-29 17:25:48
TOI-1431,7690.0,0.09,1.9,1.92,148.925,2021,Transit,TESS,485.727823,3.77815e+30,1335744000.0,1,solar,A,2025-10-29 17:25:48
TOI-270,3506.0,-0.17,0.386,0.38,22.4793,2019,Transit,TESS,73.317585708,7.67561e+29,264366000.0,3,sub-solar,M,2025-10-29 17:25:48
TOI-2364,5306.0,0.344,0.954,0.886,219.614,2023,Transit,TESS,716.28423784,1.897029e+30,616390200.0,1,solar,G,2025-10-29 17:25:48
TOI-4527,3702.0,0.02,0.483901,0.485948,18.1037,2024,Transit,TESS,59.046303771999995,9.622371385000001e+29,338074023.59999996,1,solar,M,2025-10-29 17:25:48
TOI-3160 A,6190.0,-0.114,1.088,1.346,567.678,2025,Transit,TESS,1851.51585768,2.1634880000000002e+30,936412200.0,1,sub-solar,F,2025-10-29 17:25:48
TOI-6000,3419.0,0.02,0.37,0.38,75.7664,2025,Transit,TESS,247.116659584,7.35745e+29,264366000.0,1,solar,M,2025-10-29 17:25:48
TOI-622,6400.0,0.09,1.313,1.415,123.297,2023,Transit,TESS,402.14056331999996,2.6109004999999996e+30,984415500.0,1,solar,F,2025-10-29 17:25:48
TOI-2407,3530.0,0.21,0.548,0.567,92.4366,2025,Transit,TESS,301.487517096,1.089698e+30,394461899.99999994,1,solar,M,2025-10-29 17:25:48
LP 791-18,2960.0,-0.09,0.139,0.182,26.4927,2019,Transit,TESS,86.40753061199999,2.7640150000000003e+29,126617400.0,2,sub-solar,M,2025-10-29 17:25:48
TOI-4860,3260.0,0.27,0.34,0.358,80.1423,2023,Transit,TESS,261.388919988,6.760900000000001e+29,249060600.0,1,solar,M,2025-10-29 17:25:48
HD 6061,5934.0,-0.05,1.0269,1.0072,67.6203,2023,Transit,TESS,220.54766566799998,2.0419906499999997e+30,700709040.0000001,1,sub-solar,G,2025-10-29 17:25:48
TOI-5232,6500.0,-0.104,1.389,1.785,609.388,2024,Transit,TESS,1987.55552528,2.7620265e+30,1241824500.0,1,sub-solar,F,2025-10-29 17:25:48
TOI-2583 A,5936.0,0.158,1.215,1.477,566.189,2023,Transit,TESS,1846.6593948399998,2.4160275000000002e+30,1027548900.0000001,1,solar,G,2025-10-29 17:25:48
L 98-59,3415.0,-0.46,0.2923,0.3155,10.6194,2019,Transit,TESS,34.635810264,5.8123855e+29,219493350.0,3,sub-solar,M,2025-10-29 17:25:48
WASP-126,5800.0,0.2068,1.12,1.27,216.526,2019,Transit Timing Variations,TESS,706.21254056,2.22712e+30,883539000.0,1,solar,G,2025-10-29 17:25:48
TOI-1516,6520.0,-0.05,1.14,1.14,247.054,2022,Transit,TESS,805.7814442399999,2.2668899999999998e+30,793097999.9999999,1,sub-solar,F,2025-10-29 17:25:48
TOI-150,6255.0,0.28,1.351,1.526,336.267,2019,Transit,TESS,1096.7549965199998,2.6864635e+30,1061638200.0,1,solar,F,2025-10-29 17:25:48
TOI-332,5251.0,0.256,0.88,0.87,222.852,2023,Transit,TESS,726.8451691199999,1.74988e+30,605259000.0,1,solar,G,2025-10-29 17:25:48
TOI-5301,6240.0,0.03,1.483,2.19,629.161,2024,Transit,TESS,2052.0463511599996,2.9489455000000004e+30,1523583000.0,1,solar,F,2025-10-29 17:25:48
TOI-2447,5730.0,0.18,1.034,1.006,148.987,2024,Transit,TESS,485.93003971999997,2.056109e+30,699874200.0,1,solar,G,2025-10-29 17:25:48
TOI-4137,6202.0,0.182,1.313,1.438,334.993,2022,Transit,TESS,1092.59976908,2.6109004999999996e+30,1000416600.0,1,solar,F,2025-10-29 17:25:48
