pl_name,hostname,disc_facility,discoverymethod,disc_year,st_teff,st_met,st_rotp,st_mass,st_rad,sy_pnum,sy_snum,sy_dist,survey
Kepler-827 b,Kepler-827,Kepler,Transit,2016,5602.0,-0.06,,0.93,0.91,1,1,2046.68,Kepler
Kepler-1338 b,Kepler-1338,Kepler,Transit,2016,5909.0,0.0,,1.04,1.05,1,1,753.26,Kepler
Kepler-26 e,Kepler-26,Kepler,Transit,2014,4486.0,-0.21,,0.593,0.571,4,1,335.307,Kepler
Kepler-1359 b,Kepler-1359,Kepler,Transit,2016,4709.0,0.11,,0.78,0.72,1,1,614.859,Kepler
Kepler-1293 b,Kepler-1293,Kepler,Transit,2016,6241.0,0.0,,1.18,1.28,1,1,1028.16,Kepler
Kepler-59 c,Kepler-59,Kepler,Transit,2012,6074.0,-0.2,,1.04,0.94,2,1,1163.22,Kepler
Kepler-1512 b,Kepler-1512,Kepler,Transit,2016,4372.0,0.2,10.0,0.73,0.67,1,1,162.0,Kepler
Kepler-825 b,Kepler-825,Kepler,Transit,2016,5976.0,-0.08,,1.03,1.08,2,1,807.85,Kepler
Kepler-339 d,Kepler-339,Kepler,Transit,2014,5631.0,0.033,,0.87,0.802,3,1,616.637,Kepler
Kepler-99 b,Kepler-99,Kepler,Transit,2014,4782.0,0.18,,0.79,0.73,1,2,208.369,Kepler
Kepler-158 c,Kepler-158,Kepler,Transit,2014,4623.0,-0.3,,0.655,0.624,3,1,315.177,Kepler
Kepler-1280 b,Kepler-1280,Kepler,Transit,2016,6227.0,0.04,,1.2,1.32,1,1,1486.7,Kepler
Kepler-245 c,Kepler-245,Kepler,Transit,2014,5100.0,0.12,,0.856,0.795,4,1,861.527,Kepler
Kepler-1010 b,Kepler-1010,Kepler,Transit,2016,5253.0,-0.01,,0.86,0.82,1,1,579.273,Kepler
Kepler-1233 b,Kepler-1233,Kepler,Transit,2016,6198.0,0.02,,1.16,1.25,1,1,1178.7,Kepler
Kepler-1230 b,Kepler-1230,Kepler,Transit,2016,5961.0,0.01,,1.06,1.08,1,1,1364.22,Kepler
Kepler-300 b,Kepler-300,Kepler,Transit,2014,5986.0,0.04,,1.07,0.9,2,1,1098.45,Kepler
Kepler-1481 b,Kepler-1481,Kepler,Transit,2016,4908.0,0.04,,0.8,0.75,1,1,459.076,Kepler
Kepler-1838 b,Kepler-1838,Kepler,Transit,2021,5877.0,0.04,,1.187,1.963,1,1,451.242,Kepler
KOI-351 d,KOI-351,Kepler,Transit,2013,6080.0,-0.12,,1.2,1.2,8,1,848.254,Kepler
Kepler-920 b,Kepler-920,Kepler,Transit,2016,5403.0,0.0,,0.89,0.85,2,1,1001.68,Kepler
Kepler-687 b,Kepler-687,Kepler,Transit,2016,4841.0,-0.04,,0.77,0.73,1,1,633.66,Kepler
Kepler-178 c,Kepler-178,Kepler,Transit,2014,5676.0,-0.04,,0.852,1.066,3,1,716.025,Kepler
Kepler-1646 b,Kepler-1646,Kepler,Transit,2016,3299.0,0.04,,0.24,0.26,1,1,127.591,Kepler
Kepler-1731 b,Kepler-1731,Kepler,Transit,2021,4859.0,0.0,,0.781,0.72,1,1,169.948,Kepler
Kepler-1637 b,Kepler-1637,Kepler,Transit,2016,5789.0,0.07,,1.02,1.02,1,1,567.187,Kepler
Kepler-710 b,Kepler-710,Kepler,Transit,2016,5611.0,-0.04,,0.94,0.91,1,1,1448.34,Kepler
Kepler-50 c,Kepler-50,Kepler,Transit,2012,6225.0,0.03,,1.24,1.58,2,1,250.11,Kepler
Kepler-1990 b,Kepler-1990,Kepler,Transit,2023,5751.0,0.21,,1.028,1.071,2,1,392.739,Kepler
Kepler-708 b,Kepler-708,Kepler,Transit,2016,5692.0,0.01,,0.97,0.96,1,1,1394.22,Kepler
Kepler-804 b,Kepler-804,Kepler,Transit,2016,5817.0,0.0,,1.01,1.05,2,1,649.65,Kepler
Kepler-398 b,Kepler-398,Kepler,Transit,2014,4493.0,0.0528,,0.649,0.613,3,1,177.355,Kepler
Kepler-1018 b,Kepler-1018,Kepler,Transit,2016,5518.0,-0.05,,0.91,0.88,1,1,1010.01,Kepler
Kepler-985 b,Kepler-985,Kepler,Transit,2016,5434.0,0.0,,0.91,0.85,1,1,679.361,Kepler
Kepler-930 b,Kepler-930,Kepler,Transit,2016,6335.0,0.04,,1.25,1.4,1,1,848.396,Kepler
Kepler-834 b,Kepler-834,Kepler,Transit,2016,4554.0,-0.13,,0.7,0.66,1,1,633.937,Kepler
Kepler-1887 b,Kepler-1887,Kepler,Transit,2021,5749.0,-0.1,,0.961,0.864,1,1,1366.18,Kepler
Kepler-1181 c,Kepler-1181,Kepler,Transit,2023,6688.0,0.07,,1.336,1.347,2,1,938.417,Kepler
Kepler-1565 b,Kepler-1565,Kepler,Transit,2016,4940.0,-0.16,,0.76,0.73,1,1,629.93,Kepler
Kepler-355 b,Kepler-355,Kepler,Transit,2014,6184.0,-0.06,,0.933,1.066,2,1,1432.17,Kepler
Kepler-31 b,Kepler-31,Kepler,Transit,2011,6340.0,-0.076,,1.21,1.22,3,1,1664.64,Kepler
Kepler-1632 b,Kepler-1632,Kepler,Transit,2016,6137.0,0.0,,1.12,1.19,1,1,716.76,Kepler
Kepler-103 c,Kepler-103,Kepler,Transit,2014,6047.0,0.15,20.8,1.212,1.492,2,1,494.832,Kepler
Kepler-85 e,Kepler-85,Kepler,Transit,2014,5436.0,0.12,,0.947,0.893,4,1,765.025,Kepler
Kepler-633 c,Kepler-633,Kepler,Transit,2021,5877.0,-0.04,,0.997,1.265,2,1,680.54,Kepler
Kepler-938 b,Kepler-938,Kepler,Transit,2016,5533.0,-0.03,,0.92,0.89,1,1,1182.05,Kepler
Kepler-1523 b,Kepler-1523,Kepler,Transit,2016,5708.0,0.0,,0.97,0.96,1,1,865.596,Kepler
Kepler-1606 b,Kepler-1606,Kepler,Transit,2016,5422.0,0.01,,0.9,0.86,1,1,831.287,Kepler
Kepler-1457 b,Kepler-1457,Kepler,Transit,2016,5866.0,-0.05,,1.01,1.01,1,1,889.885,Kepler
Kepler-30 c,Kepler-30,Kepler,Transit,2012,5498.0,0.18,,0.99,0.95,3,1,914.221,Kepler
Kepler-1943 b,Kepler-1943,Kepler,Transit,2021,6032.0,-0.06,,1.055,0.973,1,1,1004.55,Kepler
Kepler-62 c,Kepler-62,Kepler,Transit,2013,4925.0,-0.37,,0.69,0.64,5,1,300.874,Kepler
Kepler-27 b,Kepler-27,Kepler,Transit,2011,5400.0,0.41,,0.65,0.59,3,1,1044.36,Kepler
Kepler-1016 c,Kepler-1016,Kepler,Transit,2016,5821.0,-0.03,,0.99,1.0,2,1,1402.82,Kepler
Kepler-584 b,Kepler-584,Kepler,Transit,2016,6195.0,0.02,,1.17,1.24,1,1,1848.84,Kepler
Kepler-799 b,Kepler-799,Kepler,Transit,2016,5681.0,-0.07,,0.95,0.93,2,1,1509.084,Kepler
Kepler-1930 b,Kepler-1930,Kepler,Transit,2021,5083.0,0.22,,0.844,0.844,1,1,275.694,Kepler
Kepler-1961 b,Kepler-1961,Kepler,Transit,2021,5401.0,-0.16,,0.871,0.777,1,1,1042.45,Kepler
Kepler-132 d,Kepler-132,Kepler,Transit,2014,6003.0,-0.2159,,0.929,1.178,4,2,349.549,Kepler
Kepler-270 c,Kepler-270,Kepler,Transit,2014,6067.0,0.15,,1.17,1.461,2,1,948.781,Kepler
Kepler-589 b,Kepler-589,Kepler,Transit,2016,5296.0,0.01,,0.88,0.83,2,1,612.803,Kepler
Kepler-1082 b,Kepler-1082,Kepler,Transit,2016,5923.0,-0.06,,1.03,1.14,1,1,739.557,Kepler
Kepler-431 d,Kepler-431,Kepler,Transit,2015,6004.0,0.07,,1.071,1.092,3,1,486.546,Kepler
KIC 3558849 b,KIC 3558849,Kepler,Transit,2015,6175.0,-0.42,,0.98,1.01,1,1,1215.7,Kepler
Kepler-11 e,Kepler-11,Kepler,Transit,2010,5663.0,0.05,,0.961,1.065,6,1,646.346,Kepler
Kepler-1824 b,Kepler-1824,Kepler,Transit,2021,6002.0,0.2,,1.135,1.081,1,1,1040.1,Kepler
Kepler-102 e,Kepler-102,Kepler,Transit,2013,4909.0,0.11,27.95,0.803,0.724,5,1,107.796,Kepler
Kepler-334 b,Kepler-334,Kepler,Transit,2014,5828.0,-0.012,,1.022,1.068,3,1,426.59,Kepler
Kepler-623 b,Kepler-623,Kepler,Transit,2016,5443.0,-0.03,,0.9,0.86,1,1,737.702,Kepler
Kepler-544 b,Kepler-544,Kepler,Transit,2016,6206.0,0.02,,1.16,1.22,1,1,963.18,Kepler
Kepler-248 b,Kepler-248,Kepler,Transit,2014,5190.0,0.17,,0.838,0.831,2,1,738.792,Kepler
Kepler-295 d,Kepler-295,Kepler,Transit,2014,5603.0,-0.03,,0.89,0.898,3,1,1699.19,Kepler
Kepler-1689 b,Kepler-1689,Kepler,Transit,2020,5731.43,-0.1455,,1.023,0.996208,1,1,294.122,Kepler
Kepler-1326 b,Kepler-1326,Kepler,Transit,2016,6725.0,0.02,,1.45,1.74,1,1,698.326,Kepler
Kepler-249 d,Kepler-249,Kepler,Transit,2014,3568.0,-0.34,,0.510238,0.482,3,1,190.401,Kepler
Kepler-1563 b,Kepler-1563,Kepler,Transit,2016,5765.0,0.02,,1.0,0.99,1,1,616.697,Kepler
Kepler-1721 b,Kepler-1721,Kepler,Transit,2021,5351.0,-0.04,,0.89,0.796,1,1,641.374,Kepler
Kepler-256 e,Kepler-256,Kepler,Transit,2014,5551.0,0.26,,1.037,1.301,4,1,1026.43,Kepler
Kepler-1408 b,Kepler-1408,Kepler,Transit,2016,6170.0,0.0,,1.21,1.35,1,1,535.048,Kepler
Kepler-500 b,Kepler-500,Kepler,Transit,2016,5813.0,0.03,,1.02,1.03,1,1,807.48,Kepler
Kepler-1685 b,Kepler-1685,Kepler,Transit,2020,5484.0,0.21,,0.96,0.835451,1,1,1141.89,Kepler
Kepler-848 b,Kepler-848,Kepler,Transit,2016,5695.0,0.15,,1.01,1.2,1,1,1378.47,Kepler
Kepler-296 b,Kepler-296,Kepler,Transit,2014,3740.0,-0.08,,0.498,0.48,5,2,167.0,Kepler
Kepler-1947 b,Kepler-1947,Kepler,Transit,2021,6040.0,-0.44,,0.984,1.686,1,1,468.771,Kepler
Kepler-81 d,Kepler-81,Kepler,Transit,2014,4500.0,-0.18,,0.648,0.595,3,1,348.291,Kepler
Kepler-900 b,Kepler-900,Kepler,Transit,2016,4836.0,-0.01,,0.78,0.73,1,1,487.525,Kepler
Kepler-1227 b,Kepler-1227,Kepler,Transit,2016,5747.0,-0.04,,0.97,0.95,1,1,623.706,Kepler
Kepler-388 c,Kepler-388,Kepler,Transit,2014,4498.0,0.0,,0.635,0.586,2,1,425.0,Kepler
Kepler-638 b,Kepler-638,Kepler,Transit,2016,5382.0,0.04,,0.88,0.93,1,1,991.214,Kepler
Kepler-375 b,Kepler-375,Kepler,Transit,2014,5826.0,-0.04,,0.891,0.837,2,1,1238.81,Kepler
Kepler-1590 b,Kepler-1590,Kepler,Transit,2016,6053.0,0.03,,1.11,1.16,1,1,771.152,Kepler
Kepler-1586 b,Kepler-1586,Kepler,Transit,2016,6681.0,0.06,,1.45,1.75,1,1,552.55,Kepler
Kepler-1355 b,Kepler-1355,Kepler,Transit,2016,5352.0,-0.04,,0.88,0.83,1,1,911.269,Kepler
Kepler-666 b,Kepler-666,Kepler,Transit,2016,5887.0,0.01,,1.03,1.05,1,1,1508.71,Kepler
Kepler-586 b,Kepler-586,Kepler,Transit,2016,5575.0,0.0,,0.94,0.92,1,1,693.766,Kepler
Kepler-83 b,Kepler-83,Kepler,Transit,2012,4082.0,-0.2,,0.66,0.61,3,2,400.409,Kepler
Kepler-1827 b,Kepler-1827,Kepler,Transit,2021,5423.0,0.08,,0.915,1.404,1,1,686.461,Kepler
Kepler-1747 b,Kepler-1747,Kepler,Transit,2021,5477.0,0.21,,0.983,0.865,1,1,1321.38,Kepler
Kepler-411 d,Kepler-411,Kepler,Transit,2018,4974.0,0.21,10.4,0.87,0.82,4,2,153.676,Kepler
Kepler-909 b,Kepler-909,Kepler,Transit,2016,6154.0,0.08,,1.17,1.23,1,1,309.596,Kepler
Kepler-578 b,Kepler-578,Kepler,Transit,2016,5334.0,-0.03,,0.87,0.83,1,1,541.432,Kepler
Kepler-1557 b,Kepler-1557,Kepler,Transit,2016,6099.0,0.02,,1.11,1.17,1,1,1380.16,Kepler
Kepler-169 b,Kepler-169,Kepler,Transit,2014,4997.0,0.17,,0.825,0.763,5,1,406.529,Kepler
Kepler-30 b,Kepler-30,Kepler,Transit,2012,5498.0,0.18,,0.99,0.95,3,1,914.221,Kepler
Kepler-1710 b,Kepler-1710,Kepler,Transit,2021,5650.0,-0.04,,0.932,0.899,1,1,305.193,Kepler
Kepler-842 b,Kepler-842,Kepler,Transit,2016,4848.0,-0.02,,0.78,0.73,1,1,532.726,Kepler
Kepler-185 c,Kepler-185,Kepler,Transit,2014,5208.0,-0.14,,0.763,0.806,2,1,466.735,Kepler
Kepler-245 d,Kepler-245,Kepler,Transit,2014,5100.0,0.12,,0.856,0.795,4,1,861.527,Kepler
Kepler-81 c,Kepler-81,Kepler,Transit,2012,4385.0,-0.18,,0.64,0.59,3,1,348.291,Kepler
Kepler-239 b,Kepler-239,Kepler,Transit,2014,4914.0,0.17,,0.757,0.763,2,1,648.109,Kepler
Kepler-1812 b,Kepler-1812,Kepler,Transit,2021,6174.0,0.1,,1.162,1.103,1,1,1409.19,Kepler
Kepler-931 b,Kepler-931,Kepler,Transit,2016,5241.0,-0.01,,0.86,0.81,1,1,490.0,Kepler
Kepler-501 c,Kepler-501,Kepler,Transit,2021,5794.0,0.14,,1.032,1.216,2,1,1125.24,Kepler
Kepler-1664 b,Kepler-1664,Kepler,Transit,2020,5735.81,0.3698,,0.944,1.072,1,1,626.691,Kepler
Kepler-1001 c,Kepler-1001,Kepler,Transit,2020,5376.0,0.04,,0.93,0.836475,2,1,928.978,Kepler
Kepler-58 b,Kepler-58,Kepler,Transit,2012,5843.0,0.1,,0.95,1.03,4,1,969.252,Kepler
Kepler-763 b,Kepler-763,Kepler,Transit,2016,5166.0,0.01,,0.84,0.8,3,1,962.459,Kepler
KOI-142 b,KOI-142,Kepler,Transit,2013,5466.0,0.27,,0.99,0.897,3,1,376.863,Kepler
Kepler-738 b,Kepler-738,Kepler,Transit,2016,5327.0,-0.09,,0.86,0.82,1,1,1113.65,Kepler
Kepler-1350 c,Kepler-1350,Kepler,Transit,2016,3827.0,-0.06,,0.55,0.53,2,1,340.691,Kepler
Kepler-317 c,Kepler-317,Kepler,Transit,2014,5497.0,0.13,,0.865,0.941,2,1,940.584,Kepler
Kepler-1498 b,Kepler-1498,Kepler,Transit,2016,5256.0,-0.01,,0.86,0.81,1,1,740.0,Kepler
Kepler-341 c,Kepler-341,Kepler,Transit,2014,6012.0,0.07,,0.976,1.024,4,1,1047.03,Kepler
Kepler-256 b,Kepler-256,Kepler,Transit,2014,5551.0,0.26,,1.037,1.301,4,1,1026.43,Kepler
Kepler-590 b,Kepler-590,Kepler,Transit,2016,6000.0,0.07,,1.1,1.15,1,1,1421.81,Kepler
Kepler-801 b,Kepler-801,Kepler,Transit,2016,4435.0,-0.17,,0.67,0.63,1,1,440.426,Kepler
Kepler-167 c,Kepler-167,Kepler,Transit,2014,4884.0,0.02,,0.777,0.749,4,2,341.908,Kepler
Kepler-219 d,Kepler-219,Kepler,Transit,2014,5786.0,0.36,,1.164,1.491,3,1,787.07,Kepler
Kepler-962 b,Kepler-962,Kepler,Transit,2016,5478.0,0.01,,0.93,0.86,1,1,411.486,Kepler
Kepler-764 b,Kepler-764,Kepler,Transit,2016,5557.0,-0.06,,0.92,0.89,1,1,1047.84,Kepler
Kepler-1663 b,Kepler-1663,Kepler,Transit,2020,3844.0,0.06,,0.610816,0.62859,1,1,337.926,Kepler
Kepler-1998 b,Kepler-1998,Kepler,Transit,2023,5640.0,0.06,,0.962,0.921,1,1,340.965,Kepler
Kepler-921 b,Kepler-921,Kepler,Transit,2016,5663.0,-0.12,,0.93,0.91,1,1,934.49,Kepler
Kepler-1137 b,Kepler-1137,Kepler,Transit,2016,6807.0,0.05,,1.5,1.84,1,1,921.778,Kepler
Kepler-656 b,Kepler-656,Kepler,Transit,2016,5281.0,-0.04,,0.86,0.82,2,1,890.352,Kepler
KIC 8540376 c,KOI-7892,Kepler,Transit,2015,6474.0,-0.16,,1.04,1.26,3,1,1072.3,Kepler
KOI-4978 b,KOI-4978,Kepler,Transit,2024,5050.28,0.18,,0.859,0.966,1,1,936.341,Kepler
Kepler-751 b,Kepler-751,Kepler,Transit,2016,5387.0,-0.06,,0.87,0.84,1,1,760.43,Kepler
Kepler-569 b,Kepler-569,Kepler,Transit,2016,5616.0,0.01,,0.95,0.93,1,1,638.301,Kepler
Kepler-1539 b,Kepler-1539,Kepler,Transit,2016,5176.0,-0.01,,0.84,0.8,1,1,748.326,Kepler
Kepler-1482 b,Kepler-1482,Kepler,Transit,2016,5381.0,-0.04,,0.88,0.84,1,1,567.556,Kepler
Kepler-276 d,Kepler-276,Kepler,Transit,2013,5693.0,-0.29,,1.1,1.03,3,1,1144.86,Kepler
Kepler-289 c,Kepler-289,Kepler,Transit,2014,5990.0,0.05,,1.08,1.0,4,1,704.438,Kepler
Kepler-122 f,Kepler-122,Kepler,Transit Timing Variations,2014,5917.0,-0.08,,1.03,0.949,5,1,1027.45,Kepler
Kepler-449 c,Kepler-449,Kepler,Transit,2015,5649.18,-0.1651,,1.02,1.467,2,1,241.949,Kepler
Kepler-169 e,Kepler-169,Kepler,Transit,2014,4997.0,0.17,,0.825,0.763,5,1,406.529,Kepler
Kepler-397 c,Kepler-397,Kepler,Transit,2014,5307.0,-0.24,,0.844,0.767,2,1,969.0,Kepler
Kepler-1503 b,Kepler-1503,Kepler,Transit,2016,5069.0,-0.19,,0.77,0.74,1,1,1225.57,Kepler
Kepler-1781 b,Kepler-1781,Kepler,Transit,2021,5568.0,0.44,,1.053,0.957,1,1,962.63,Kepler
Kepler-1309 b,Kepler-1309,Kepler,Transit,2016,5235.0,-0.03,,0.85,0.8,1,1,845.0,Kepler
Kepler-54 c,Kepler-54,Kepler,Transit,2012,3705.0,-0.27,,0.51,0.5,3,1,271.701,Kepler
Kepler-57 c,Kepler-57,Kepler,Transit,2012,5187.9,0.1166,,0.859,0.826,2,1,644.14,Kepler
Kepler-1150 b,Kepler-1150,Kepler,Transit,2016,4754.0,0.01,,0.76,0.72,1,2,358.518,Kepler
Kepler-1300 b,Kepler-1300,Kepler,Transit,2016,6130.0,0.05,,1.29,1.79,1,1,777.025,Kepler
KOI-134 b,KOI-134,Kepler,Transit,2025,6160.0,0.427,,1.407,1.667,2,1,1159.21,Kepler
Kepler-390 c,Kepler-390,Kepler,Transit,2014,5166.0,-0.0443,,0.787,0.776,2,2,435.277,Kepler
Kepler-770 b,Kepler-770,Kepler,Transit,2016,5598.0,-0.01,,0.94,0.92,3,1,930.457,Kepler
Kepler-1808 b,Kepler-1808,Kepler,Transit,2021,5530.0,-0.34,,0.773,0.892,1,1,1022.01,Kepler
Kepler-1092 b,Kepler-1092,Kepler,Transit,2016,5862.0,-0.09,,0.99,1.0,1,1,981.233,Kepler
Kepler-418 b,Kepler-418,Kepler,Transit,2014,5820.0,-0.05,,0.98,1.09,2,1,1002.53,Kepler
Kepler-1600 c,Kepler-1600,Kepler,Transit,2021,5119.0,0.1,,0.818,0.834,2,1,1030.81,Kepler
Kepler-855 b,Kepler-855,Kepler,Transit,2016,5835.0,0.06,,1.03,1.03,1,1,1506.58,Kepler
Kepler-259 c,Kepler-259,Kepler,Transit,2014,5938.0,-0.09,,0.867,0.898,2,1,1002.14,Kepler
Kepler-1765 b,Kepler-1765,Kepler,Transit,2021,5692.0,0.04,,0.946,1.064,1,1,764.456,Kepler
Kepler-138 b,Kepler-138,Kepler,Transit,2014,3841.0,-0.18,,0.535,0.535,4,1,66.8624,Kepler
Kepler-24 e,Kepler-24,Kepler,Transit,2014,5897.0,-0.0708,,1.046,1.289,4,1,1156.81,Kepler
Kepler-1435 b,Kepler-1435,Kepler,Transit,2016,6356.0,-0.03,,1.21,1.32,1,1,704.211,Kepler
Kepler-1771 b,Kepler-1771,Kepler,Transit,2021,5661.0,0.0,,0.941,0.934,1,1,565.752,Kepler
Kepler-342 e,Kepler-342,Kepler,Transit,2016,6366.0,0.12,,1.26,1.34,4,1,781.611,Kepler
Kepler-28 b,Kepler-28,Kepler,Transit,2011,4499.3,0.1451,,0.684,0.664,2,1,438.359,Kepler
Kepler-991 b,Kepler-991,Kepler,Transit,2016,4392.0,-0.25,,0.64,0.61,1,1,389.561,Kepler
Kepler-79 c,Kepler-79,Kepler,Transit,2012,6174.0,-0.0731,,1.165,1.302,4,1,1020.72,Kepler
Kepler-49 d,Kepler-49,Kepler,Transit,2014,4252.0,0.03,,0.549,0.559,4,1,311.222,Kepler
Kepler-411 e,Kepler-411,Kepler,Transit Timing Variations,2018,4974.0,0.21,10.4,0.87,0.82,4,2,153.676,Kepler
Kepler-107 c,Kepler-107,Kepler,Transit,2014,5854.0,0.321,20.3,1.238,1.447,4,1,525.997,Kepler
Kepler-390 b,Kepler-390,Kepler,Transit,2014,5166.0,-0.0443,,0.787,0.776,2,2,435.277,Kepler
Kepler-603 c,Kepler-603,Kepler,Transit,2016,5808.0,0.03,,1.01,1.01,3,1,1539.63,Kepler
Kepler-1755 b,Kepler-1755,Kepler,Transit,2021,6086.0,-0.26,,1.003,0.921,1,1,982.383,Kepler
Kepler-9 c,Kepler-9,Kepler,Transit,2010,5774.0,0.05,16.49,1.022,0.958,3,1,628.257,Kepler
Kepler-332 b,Kepler-332,Kepler,Transit,2014,4955.0,-0.13,,0.743,0.72,3,1,344.19,Kepler
Kepler-508 b,Kepler-508,Kepler,Transit,2016,6025.0,0.18,,1.16,1.25,1,1,324.618,Kepler
Kepler-1041 b,Kepler-1041,Kepler,Transit,2016,5957.0,0.01,,1.06,1.08,1,1,1485.82,Kepler
Kepler-877 b,Kepler-877,Kepler,Transit,2016,5261.0,-0.06,,0.85,0.81,1,1,602.176,Kepler
KIC 10525077 b,KIC 10525077,Kepler,Transit,2015,6091.0,-0.04,,1.01,1.01,1,1,1461.15,Kepler
Kepler-1578 b,Kepler-1578,Kepler,Transit,2016,5545.0,-0.13,,0.9,0.86,1,1,1064.05,Kepler
Kepler-212 b,Kepler-212,Kepler,Transit,2014,5852.0,0.22,,1.166,1.455,2,1,687.194,Kepler
Kepler-43 b,Kepler-43,Kepler,Transit,2011,6041.0,0.33,12.95,1.32,1.42,1,1,1005.84,Kepler
Kepler-1577 b,Kepler-1577,Kepler,Transit,2016,4862.0,0.0,,0.78,0.74,1,1,510.029,Kepler
Kepler-55 d,Kepler-55,Kepler,Transit,2014,4503.0,-0.01,,0.631,0.619,5,1,578.796,Kepler
KOI-55 c,KOI-55,Kepler,Orbital Brightness Modulation,2011,27730.0,-0.106,,0.496,0.203,2,1,1231.02,Kepler
Kepler-1700 b,Kepler-1700,Kepler,Transit,2020,6031.0,0.07,,1.12,1.0937,1,1,717.597,Kepler
KOI-351 h,KOI-351,Kepler,Transit,2013,6031.13,0.083,,1.242,1.185,8,1,848.254,Kepler
Kepler-251 b,Kepler-251,Kepler,Transit,2014,5526.0,-0.06,,0.891,0.89,4,1,924.625,Kepler
Kepler-1608 b,Kepler-1608,Kepler,Transit,2016,4992.0,-0.24,,0.75,0.72,1,1,832.0,Kepler
Kepler-359 d,Kepler-359,Kepler,Transit,2014,6248.0,-0.29,,0.827,1.086,3,1,1443.21,Kepler
Kepler-830 b,Kepler-830,Kepler,Transit,2016,6037.0,-0.02,,1.07,1.11,1,1,1122.0,Kepler
Kepler-152 b,Kepler-152,Kepler,Transit,2014,5088.0,-0.12,,0.779,0.724,2,1,441.09,Kepler
