hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated,st_teff_norm,st_met_norm,st_mass_norm,st_rad_norm,planet_occurrence_class
Kepler-1479,5796.0,-0.02,0.99,0.98,728.668,2016,Transit,Kepler,2376.59440208,1.968615e+30,681786000.0,1,sub-solar,G,2025-10-29 17:25:48,0.30730000710663413,-0.25104191533823406,0.19403466480102952,-0.08420916945286414,single
Kepler-1418,4770.0,0.0,0.77,0.72,499.0,2016,Transit,Kepler,1627.5184399999998,1.531145e+30,500904000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.6286648385321111,-0.1263296916527981,-0.7170908214624756,-0.6954168973952025,single
Kepler-978,6002.0,-0.01,1.07,1.09,682.522,2016,Transit,Kepler,2226.08645432,2.127695e+30,758313000.0,1,sub-solar,F,2025-10-29 17:25:48,0.49522277338497867,-0.18868580349551606,0.5253530234423044,0.1743787154458177,single
Kepler-851,5455.0,-0.07,0.89,0.85,839.255,2016,Transit,Kepler,2737.2805378,1.7697649999999999e+30,591345000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.003776028334703216,-0.5628224745518239,-0.22011328350056367,-0.38981303342403334,single
Kepler-661,4483.0,-0.05,0.7,0.67,534.788,2016,Transit,Kepler,1744.24314928,1.3919500000000002e+30,466119000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.8904795663082513,-0.43811025086638794,-1.0069943852735912,-0.8129568450764213,single
Kepler-96,5690.0,0.04,1.0,1.02,122.881,2014,Transit,Kepler,400.78375436,1.9885e+30,709614000.0,1,solar,G,2025-10-29 17:25:48,0.2106018846527287,0.12309475571807378,0.23544945963118888,0.009822788692111072,single
Kepler-453,5527.0,0.09,0.944,0.833,442.846,2015,Transit,Kepler,1444.36879976,1.877144e+30,579518100.0,1,solar,G,2025-10-29 17:25:48,0.06190571521889294,0.4348753149316636,0.003526608582296446,-0.4297766156356478,single
Kepler-1104,6417.0,0.13,1.3,1.41,530.658,2016,Transit,Kepler,1730.7729064799998,2.5850500000000003e+30,980937000.0,1,solar,F,2025-10-29 17:25:48,0.873805045256401,0.6842997623025355,1.477893304535969,0.9266343806056183,single
Kepler-1569,6319.0,0.06,1.25,1.4,945.454,2016,Transit,Kepler,3083.65494824,2.485625e+30,973980000.0,1,solar,F,2025-10-29 17:25:48,0.7844048943084506,0.2478069794035097,1.270819330385172,0.9031263910693745,single
Kepler-234,6224.0,0.22,1.129,1.113,1733.1,2014,Transit,Kepler,5652.609635999999,2.2450164999999998e+30,774314100.0,2,solar,F,2025-10-29 17:25:48,0.6977414826752335,1.2455047688869971,0.7697003129402442,0.22844709137917818,few
Kepler-1100,6247.0,0.05,1.21,1.34,693.618,2016,Transit,Kepler,2262.27672408,2.406085e+30,932238000.0,1,solar,F,2025-10-29 17:25:48,0.7187231507548545,0.18545086756079177,1.1051601510645346,0.7620784538519122,single
Kepler-929,5869.0,-0.04,1.01,1.02,1311.23,2016,Transit,Kepler,4276.6553188,2.008385e+30,709614000.0,1,sub-solar,G,2025-10-29 17:25:48,0.37389399709847465,-0.37575413902366994,0.27686425446134827,0.009822788692111072,single
Kepler-525,5573.0,0.11,0.95,1.15,992.852,2016,Transit,Kepler,3238.24636912,1.889075e+30,800054999.9999999,1,solar,G,2025-10-29 17:25:48,0.10386905137813493,0.5595875386170995,0.028375485480392065,0.31542665266328,single
Kepler-860,5836.0,0.09,1.04,1.06,1056.36,2016,Transit,Kepler,3445.3815216,2.0680400000000003e+30,737442000.0,1,solar,G,2025-10-29 17:25:48,0.34378986463640976,0.4348753149316636,0.40110863895182636,0.10385474683708629,single
Kepler-1168,5157.0,0.13,0.87,0.82,752.666,2016,Transit,Kepler,2454.86531896,1.7299949999999998e+30,570474000.0,1,solar,K,2025-10-29 17:25:48,-0.2756254669315317,0.6842997623025355,-0.30294287316088236,-0.46033700203276473,single
Kepler-1056,6127.0,0.02,1.12,1.2,982.51,2016,Transit,Kepler,3204.5153156,2.22712e+30,834840000.0,1,solar,F,2025-10-29 17:25:48,0.6092535781655276,-0.001617467967362149,0.7324269975931013,0.432966600344499,single
Kepler-1554,5297.0,-0.1,0.84,0.81,946.847,2016,Transit,Kepler,3088.19830132,1.6703399999999998e+30,563517000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.147910965577317,-0.7498908100799778,-0.4271872576513605,-0.4838449915690083,single
Kepler-1180,6077.0,0.0,1.09,1.14,1596.8,2016,Transit,Kepler,5208.059007999999,2.167465e+30,793097999.9999999,1,sub-solar,F,2025-10-29 17:25:48,0.563641256253308,-0.1263296916527981,0.6081826131026231,0.2919186631270362,single
Kepler-1424,5838.0,0.01,1.02,1.07,661.421,2016,Transit,Kepler,2157.26427676,2.0282700000000003e+30,744399000.0,1,solar,G,2025-10-29 17:25:48,0.34561435751289854,-0.06397357981008012,0.31827904929150763,0.1273627363733301,single
Kepler-1768,6050.0,0.14,1.24,1.572,632.766,2021,Transit,Kepler,2063.80427496,2.4657400000000002e+30,1093640400.0,1,solar,F,2025-10-29 17:25:48,0.5390106024207094,0.7466558741452535,1.2294045355550127,1.3074638110927679,single
Kepler-1534,5442.0,-0.01,0.9,0.86,1107.0,2016,Transit,Kepler,3610.54692,1.78965e+30,598302000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.0156352320318803,-0.18868580349551606,-0.1786984886704043,-0.3663050438877895,single
Kepler-1935,5570.0,-0.18,0.845,0.899,904.702,2021,Transit,Kepler,2950.73985512,1.6802824999999998e+30,625434300.0,1,sub-solar,G,2025-10-29 17:25:48,0.10113231206340176,-1.2487397048217215,-0.4064798602362808,-0.27462388469643867,single
Kepler-1039,4870.0,0.01,0.79,0.74,306.91,2016,Transit,Kepler,1001.0053796,1.570915e+30,514818000.0,1,solar,K,2025-10-29 17:25:48,-0.537440194707672,-0.06397357981008012,-0.6342612318021569,-0.6484009183227148,single
Kepler-976,5232.0,0.07,0.87,0.83,1012.41,2016,Transit,Kepler,3302.0359596,1.7299949999999998e+30,577431000.0,1,solar,G,2025-10-29 17:25:48,-0.20720698406320243,0.3101630912462277,-0.30294287316088236,-0.4368290124965209,single
Kepler-1526,4601.0,-0.01,0.73,0.69,555.574,2016,Transit,Kepler,1812.03793544,1.451605e+30,480033000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.7828344865954132,-0.18868580349551606,-0.882750000783113,-0.7659408660039339,single
Kepler-1694,4954.0,0.14,0.82,0.756284,513.329,2020,Transit,Kepler,1674.2533332399996,1.6305699999999998e+30,526146778.8,1,solar,K,2025-10-29 17:25:48,-0.46081149389514314,0.7466558741452535,-0.5100168473116792,-0.6101205081618956,single
Kepler-1776,5872.0,0.1,1.041,1.153,690.336,2021,Transit,Kepler,2251.57228416,2.0700285e+30,802142100.0,1,solar,G,2025-10-29 17:25:48,0.3766307364132079,0.4972314267743816,0.4052501184348418,0.3224790495241534,single
Kepler-526,5894.0,0.34,1.15,1.14,666.146,2016,Transit,Kepler,2172.67514776,2.286775e+30,793097999.9999999,1,solar,G,2025-10-29 17:25:48,0.3967001580545845,1.9937781109996129,0.8566713820835784,0.2919186631270362,single
Kepler-1879,5865.0,0.0,1.023,1.388,627.171,2021,Transit,Kepler,2045.55584676,2.0342355e+30,965631600.0,1,sub-solar,G,2025-10-29 17:25:48,0.3702450113454971,-0.1263296916527981,0.33070348774055497,0.874916803625882,single
Kepler-541,6166.0,0.07,1.41,2.06,1060.68,2016,Transit,Kepler,3459.4714608,2.803785e+30,1433142000.0,1,solar,F,2025-10-29 17:25:48,0.6448311892570588,0.3101630912462277,1.933456047667721,2.4546537004614644,single
Kepler-22,5596.0,-0.255,0.857,0.869,194.642,2011,Transit,Kepler,634.8365615199999,1.7041445e+30,604563300.0,1,sub-solar,G,2025-10-29 17:25:48,0.12485071945775592,-1.7164105436421062,-0.35678210644008956,-0.3451478533051701,single
Kepler-1358,5181.0,-0.08,0.82,0.79,546.998,2016,Transit,Kepler,1784.06679688,1.6305699999999998e+30,549603000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.25373155241366635,-0.6251785863945418,-0.5100168473116792,-0.5308609706414958,single
Kepler-818,5638.0,-0.08,0.94,0.92,925.037,2016,Transit,Kepler,3017.06367772,1.8691900000000002e+30,640044000.0,1,sub-solar,G,2025-10-29 17:25:48,0.16316506986402035,-0.6251785863945418,-0.013039309349767299,-0.2252571066703267,single
Kepler-1189,6012.0,0.08,1.11,1.16,782.852,2016,Transit,Kepler,2553.31876912,2.207235e+30,807012000.0,1,solar,F,2025-10-29 17:25:48,0.5043452377674226,0.37251920308894565,0.691012202762942,0.3389346421995238,single
Kepler-1436,5972.0,-0.01,1.06,1.09,2530.62,2016,Transit,Kepler,8253.7689672,2.1078100000000003e+30,758313000.0,1,sub-solar,G,2025-10-29 17:25:48,0.46785538023764695,-0.18868580349551606,0.4839382286121451,0.1743787154458177,single
Kepler-1571,6297.0,0.04,1.23,1.39,675.303,2016,Transit,Kepler,2202.54125268,2.445855e+30,967023000.0,1,solar,F,2025-10-29 17:25:48,0.764335472667074,0.12309475571807378,1.1879897407248534,0.8796184015331308,single
Kepler-1011,5416.0,0.08,0.91,0.88,736.779,2016,Transit,Kepler,2403.04891524,1.809535e+30,612216000.0,1,solar,G,2025-10-29 17:25:48,-0.03935363942623447,0.37251920308894565,-0.13728369384024494,-0.3192890648153019,single
Kepler-441,4340.0,-0.57,0.572,0.55,268.003,2015,Transit,Kepler,874.1078646799999,1.137422e+30,382635000.00000006,1,low,K,2025-10-29 17:25:48,-1.0209308069771992,-3.680628066687722,-1.5371037590996306,-1.0950527195113466,single
Kepler-1028,5522.0,-0.09,0.9,0.87,607.916,2016,Transit,Kepler,1982.75450896,1.78965e+30,605259000.0,1,sub-solar,G,2025-10-29 17:25:48,0.057344483027670985,-0.6875346982372598,-0.1786984886704043,-0.3427970543515457,single
Kepler-748,5934.0,0.08,1.07,1.1,1705.99,2016,Transit,Kepler,5564.188744399999,2.127695e+30,765270000.0000001,1,solar,G,2025-10-29 17:25:48,0.4331900155843601,0.37251920308894565,0.5253530234423044,0.19788670498206148,single
Kepler-1349,6086.0,0.03,1.16,1.28,276.323,2016,Transit,Kepler,901.2440438799998,2.3066600000000001e+30,890496000.0,1,solar,F,2025-10-29 17:25:48,0.5718514741975075,0.060738643875355804,0.8980861769137378,0.6210305166344494,single
Kepler-1627,5445.0,-0.1,0.87,0.84,317.437,2016,Transit,Kepler,1035.33982172,1.7299949999999998e+30,584388000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.012898492717147126,-0.7498908100799778,-0.30294287316088236,-0.4133210229602771,single
Kepler-1920,6277.0,0.21,1.239,1.161,885.913,2021,Transit,Kepler,2889.45840428,2.4637515e+30,807707700.0,1,solar,F,2025-10-29 17:25:48,0.7460905439021862,1.183148657044279,1.2252630560719973,0.34128544115314846,single
Kepler-1155,5842.0,0.04,1.03,1.03,1128.72,2016,Transit,Kepler,3681.3880032,2.048155e+30,716571000.0,1,solar,G,2025-10-29 17:25:48,0.3492633432658761,0.12309475571807378,0.359693844121667,0.033330778228354875,single
Kepler-1171,7044.0,-0.01,1.58,1.95,573.0,2016,Transit,Kepler,1868.87388,3.14183e+30,1356615000.0,1,sub-solar,F,2025-10-29 17:25:48,1.445783562035634,-0.18868580349551606,2.6375075597804303,2.1960658155627826,single
Kepler-898,4223.0,-0.06,0.65,0.62,484.891,2016,Transit,Kepler,1581.50108996,1.2925250000000002e+30,431334000.0,1,sub-solar,K,2025-10-29 17:25:48,-1.127663640251793,-0.5004663627091058,-1.2140683594243875,-0.9304967927576403,single
Kepler-1743,5855.0,0.4,1.266,1.613,538.807,2021,Transit,Kepler,1757.35135892,2.517441e+30,1122164100.0,1,solar,G,2025-10-29 17:25:48,0.3611225469630532,2.3679147820559208,1.337083002113427,1.4038465681913672,single
Kepler-721,5075.0,-0.01,0.82,0.78,926.598,2016,Transit,Kepler,3022.15497288,1.6305699999999998e+30,542646000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.3504296748675718,-0.18868580349551606,-0.5100168473116792,-0.5543689601777396,single
Kepler-641,5713.0,0.15,1.02,1.13,969.918,2016,Transit,Kepler,3163.44575208,2.0282700000000003e+30,786140999.9999999,1,solar,G,2025-10-29 17:25:48,0.23158355273234968,0.8090119859879714,0.31827904929150763,0.2684106735907924,single
Kepler-1817,5316.0,0.16,0.878,0.915,748.569,2021,Transit,Kepler,2441.50270764,1.745903e+30,636565500.0,1,solar,G,2025-10-29 17:25:48,-0.13057828325067358,0.8713680978306894,-0.2698110372967549,-0.23701110143844858,single
Kepler-642,6570.0,0.06,1.4,1.66,781.582,2016,Transit,Kepler,2549.17658792,2.7839000000000004e+30,1154862000.0,1,solar,F,2025-10-29 17:25:48,1.013378750307793,0.2478069794035097,1.8920412528375616,1.514334119011713,single
Kepler-1247,5303.0,-0.05,0.86,0.82,1045.92,2016,Transit,Kepler,3411.3308352,1.7101099999999998e+30,570474000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.14243748694785066,-0.43811025086638794,-0.3443576679910418,-0.46033700203276473,single
Kepler-868,5614.0,-0.08,0.93,0.89,1593.13,2016,Transit,Kepler,5196.0890828,1.849305e+30,619173000.0,1,sub-solar,G,2025-10-29 17:25:48,0.14127115534615495,-0.6251785863945418,-0.0544541041799262,-0.2957810752790581,single
Kepler-551,4286.0,-0.09,0.65,0.63,311.175,2016,Transit,Kepler,1014.915933,1.2925250000000002e+30,438291000.0,1,sub-solar,K,2025-10-29 17:25:48,-1.0701921146423963,-0.6875346982372598,-1.2140683594243875,-0.9069888032213964,single
KOI-217,5545.0,0.12,0.95,0.86,914.699,2010,Transit,Kepler,2983.34567044,1.889075e+30,598302000.0,1,solar,G,2025-10-29 17:25:48,0.07832615110729198,0.6219436504598175,0.028375485480392065,-0.3663050438877895,single
Kepler-776,5071.0,0.05,0.83,0.78,727.904,2016,Transit,Kepler,2374.10257024,1.6504549999999998e+30,542646000.0,1,solar,K,2025-10-29 17:25:48,-0.3540786606205494,0.18545086756079177,-0.46860205248151987,-0.5543689601777396,single
HIP 9618,5649.0,-0.018,0.942,0.9593,67.5478,2023,Transit,TESS,220.311202568,1.873167e+30,667385010.0,2,sub-solar,G,2025-10-29 17:25:48,0.17319978068470865,-0.23857069296969044,-0.004756350383735427,-0.13287070779288862,few
TOI-125,5320.0,-0.02,0.859,0.848,111.059,2020,Transit,TESS,362.22559204,1.7081214999999998e+30,589953600.0,3,sub-solar,G,2025-10-29 17:25:48,-0.12692929749769602,-0.25104191533823406,-0.3484991474740577,-0.39451463133128206,few
TOI-2088,5081.0,0.339,0.9027,0.8481,126.46,2024,Transit,TESS,412.4568775999999,1.79501895e+30,590023170.0,1,solar,K,2025-10-29 17:25:48,-0.3449561962381055,1.987542499815341,-0.1675164940662616,-0.39427955143591964,single
GJ 238,3485.0,0.15,0.4193,0.4314,15.2142,2024,Transit,TESS,49.622026152,8.3377805e+29,300124980.0,1,solar,M,2025-10-29 17:25:48,-1.8009015116761535,0.8090119859879714,-2.1695076761561634,-1.373857475411198,single
TOI-7041,4700.0,0.25,1.07,4.1,439.52,2025,Transit,TESS,1433.5208512,2.127695e+30,2852369999.9999995,1,solar,K,2025-10-29 17:25:48,-0.6925220892092184,1.432573104415151,0.5253530234423044,7.250283565855194,single
TOI-5126,6150.0,0.18,1.24,1.241,160.414,2023,Transit,TESS,523.19988584,2.4657400000000002e+30,863363700.0000001,2,solar,F,2025-10-29 17:25:48,0.6302352462451486,0.9960803215161252,1.2294045355550127,0.5293493574430989,few
TOI-406,3392.0,-0.02,0.408,0.41,31.0597,2024,Transit,TESS,101.303075132,8.113079999999999e+29,285237000.0,2,sub-solar,M,2025-10-29 17:25:48,-1.885740430432882,-0.25104191533823406,-2.216306394314244,-1.4241645730187598,few
TOI-277,4031.0,-0.01,0.16,0.362,64.6692,2022,Transit,TESS,210.922475952,3.1816e+29,251843400.0,1,sub-solar,K,2025-10-29 17:25:48,-1.302814956394716,-0.18868580349551606,-3.2433933061021945,-1.5370029227927298,single
TOI-2025,5977.0,0.15,1.199,1.459,335.985,2022,Transit,TESS,1095.8352366,2.3842114999999999e+30,1015026300.0,1,solar,G,2025-10-29 17:25:48,0.4724166124288689,0.8090119859879714,1.0596038767513598,1.0418235293332132,single
TOI-1716,5879.0,0.096,1.07,1.24,104.158,2024,Transit,TESS,339.71756648,2.127695e+30,862668000.0,1,solar,G,2025-10-29 17:25:48,0.3830164614809186,0.4722889820372944,0.5253530234423044,0.5269985584894742,single
TOI-2443,4375.0,-0.29,0.642,0.631,23.9258,2023,Transit,TESS,78.03543224799999,1.276617e+30,438986700.0,1,sub-solar,K,2025-10-29 17:25:48,-0.9890021816386455,-1.934656935091619,-1.247200195288515,-0.9046380042677721,single
TOI-2384,3943.0,0.332,0.635,0.6113,191.51,2024,Transit,TESS,624.6213555999999,1.2626974999999999e+30,425281410.0,1,solar,M,2025-10-29 17:25:48,-1.3830926429602224,1.9438932215254385,-1.2761905516696266,-0.9509487436541725,single
TOI-1470,3709.0,0.0,0.471,0.469,51.9503,2023,Transit,TESS,169.439020468,9.365835e+29,326283300.0,2,sub-solar,M,2025-10-29 17:25:48,-1.59655830950941,-0.1263296916527981,-1.9553931868842396,-1.2854674347549215,few
TOI-4379,6020.0,0.16,1.372,1.976,645.158,2024,Transit,TESS,2104.22152648,2.728222e+30,1374703200.0,1,solar,F,2025-10-29 17:25:48,0.5116432092733777,0.8713680978306894,1.7760798273131164,2.2571865883570164,single
TIC 241249530,6166.0,0.09,1.271,1.397,324.448,2024,Transit,TESS,1058.20661888,2.5273835e+30,971892900.0,1,solar,F,2025-10-29 17:25:48,0.6448311892570588,0.4348753149316636,1.3577903995285063,0.8960739942085016,single
TOI-3261,5068.0,0.138,0.861,0.849,300.141,2024,Transit,TESS,978.92787996,1.7120985e+30,590649300.0,1,solar,K,2025-10-29 17:25:48,-0.35681539993528255,0.7341846517767099,-0.3402161885080258,-0.3921638323776577,single
TOI-220,5298.0,-0.217,0.825,0.858,90.7402,2021,Transit,TESS,295.954606712,1.6405124999999998e+30,596910600.0,1,sub-solar,G,2025-10-29 17:25:48,-0.14699871913907261,-1.479457318639778,-0.4893094498965995,-0.3710066417950383,single
TOI-139,4570.0,-0.238,0.69,0.7007,42.4061,2023,Transit,TESS,138.310039516,1.372065e+30,487476990.0,1,sub-solar,K,2025-10-29 17:25:48,-0.8111141261809893,-1.6104051535094857,-1.0484091801037505,-0.740787317200153,single
TOI-4087,6060.0,0.237,1.178,1.112,301.676,2023,Transit,TESS,983.93437456,2.342453e+30,773618400.0000001,1,solar,F,2025-10-29 17:25:48,0.5481330668031533,1.3515101590196177,0.9726328076080246,0.22609629242555407,single
TOI-6086,3200.0,0.11,0.254,0.259,31.4566,2024,Transit,TESS,102.597588296,5.05079e+29,180186300.0,1,solar,M,2025-10-29 17:25:48,-2.060891746575805,0.5595875386170995,-2.854094234698697,-1.7791352150160407,single
TOI-3071,6177.0,0.35,1.29,1.31,485.219,2024,Transit,TESS,1582.57088164,2.5651650000000003e+30,911367000.0,1,solar,F,2025-10-29 17:25:48,0.6548659000777471,2.0561342228423305,1.4364785097058095,0.6915544852431809,single
HIP 56998,4675.0,-0.343,0.653,0.63,12.7781,2025,Transit,TESS,41.676539836,1.2984904999999998e+30,438291000.0,2,sub-solar,K,2025-10-29 17:25:48,-0.7153282501653282,-2.2651443278580246,-1.2016439209753398,-0.9069888032213964,few
HD 20329,5596.0,-0.07,0.9,1.13,63.6796,2022,Transit,TESS,207.694836176,1.78965e+30,786140999.9999999,1,sub-solar,G,2025-10-29 17:25:48,0.12485071945775592,-0.5628224745518239,-0.1786984886704043,0.2684106735907924,single
HIP 65 A,4590.0,0.18,0.781,0.7242,61.7856,2020,Transit,TESS,201.517441536,1.5530184999999998e+30,503825940.0,1,solar,K,2025-10-29 17:25:48,-0.7928691974161015,0.9960803215161252,-0.6715345471493003,-0.6855435417899801,single
TIC 139270665,5844.0,0.156,1.035,1.016,189.875,2024,Transit,TESS,619.2887049999999,2.0580975e+30,706831200.0,1,solar,G,2025-10-29 17:25:48,0.3510878361423649,0.8464256530936022,0.3804012415367462,0.0004195928776135516,single
TOI-4214,6370.0,0.294,1.382,1.434,346.881,2025,Transit,TESS,1131.3731943599998,2.748107e+30,997633800.0,1,solar,F,2025-10-29 17:25:48,0.8309294626589145,1.70693999652311,1.8174946221432748,0.9830535554926034,single
TOI-1794,5631.0,0.035,0.9698,1.3162,155.791,2024,Transit,TESS,508.12169396,1.9284473e+30,915680340.0,1,solar,G,2025-10-29 17:25:48,0.15677934479630962,0.09191669979671482,0.1103767792441077,0.7061294387556519,single
TOI-3877,5731.0,0.269,1.16,1.445,493.77,2025,Transit,TESS,1610.4604811999998,2.3066600000000001e+30,1005286500.0,1,solar,G,2025-10-29 17:25:48,0.2480039886207487,1.5510497169163153,0.8980861769137378,1.0089123439824719,single
TOI-261,5890.3,-0.35,0.496728,1.28018,114.495,2024,Transit,TESS,373.4323122,9.87743628e+29,890621226.0000001,1,sub-solar,G,2025-10-29 17:25:48,0.3933248462330804,-2.3087936061479266,-1.8488412027452057,0.621453660446102,single
TOI-1201,3476.0,0.05,0.512,0.508,37.8871,2021,Transit,TESS,123.57104987599998,1.018112e+30,353415600.0,1,solar,M,2025-10-29 17:25:48,-1.8091117296203532,0.18545086756079177,-1.7855925280805862,-1.1937862755635706,single
TOI-421,5291.0,-0.044,0.833,0.866,74.7969,2020,Transit,TESS,243.954577164,1.6564205e+30,602476200.0,2,sub-solar,G,2025-10-29 17:25:48,-0.15338444420678335,-0.4006965837607571,-0.45617761403247203,-0.3522002501660432,few
TOI-559,5925.0,-0.069,1.026,1.233,233.266,2021,Transit,TESS,760.81105496,2.040201e+30,857798100.0000001,1,sub-solar,G,2025-10-29 17:25:48,0.4249797976401606,-0.556586863367552,0.34312792618960325,0.5105429658141039,single
HD 39091,5998.0,0.09,1.07,1.17,18.2702,2018,Transit,TESS,59.589353512,2.127695e+30,813969000.0,1,solar,G,2025-10-29 17:25:48,0.4915737876320011,0.4348753149316636,0.5253530234423044,0.3624426317357676,single
TOI-1437,6008.0,-0.4924,1.1,1.17,103.297,2024,Transit,TESS,336.90936331999995,2.18735e+30,813969000.0,1,sub-solar,F,2025-10-29 17:25:48,0.500696252014445,-3.1967446387882306,0.6495974079327825,0.3624426317357676,single
GJ 806,3600.0,-0.28,0.413,0.4144,12.0445,2023,Transit,TESS,39.28385941999999,8.212504999999999e+29,288298080.0,1,sub-solar,M,2025-10-29 17:25:48,-1.6959931712780487,-1.8723008232489013,-2.1955989968991636,-1.4138210576228125,single
TOI-5795,5715.0,-0.27,0.901,1.082,156.53,2025,Transit,TESS,510.5319868,1.7916385e+30,752747400.0,1,sub-solar,G,2025-10-29 17:25:48,0.23340804560883846,-1.8099447114061833,-0.17455700918738837,0.15557232381682265,single
TOI-2406,3100.0,-0.26,0.166,0.204,55.419,2021,Transit,TESS,180.75239364,3.30091e+29,141922800.0,1,sub-solar,M,2025-10-29 17:25:48,-2.152116390400244,-1.7475885995634652,-3.218544429204099,-1.9084291574653818,single
TOI-1052,6146.0,0.14,1.204,1.264,129.804,2023,Transit,TESS,423.36353424,2.394154e+30,879364800.0,1,solar,F,2025-10-29 17:25:48,0.626586260492171,0.7466558741452535,1.080311274166439,0.5834177333764593,single
TOI-1174,5030.0,-0.002,0.85,0.76,94.6375,2024,Transit,TESS,308.6658845,1.6902249999999998e+30,528732000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.3914807645885694,-0.13880091402134168,-0.38577246282120115,-0.6013849392502273,single
TOI-2876,5271.0,0.353,0.939,0.873,225.744,2025,Transit,TESS,736.27760064,1.8672015e+30,607346100.0,1,solar,G,2025-10-29 17:25:48,-0.17162937297167116,2.074841056395146,-0.017180788832783237,-0.33574465749067256,single
TOI-1011,5475.0,0.03,0.91,0.92,52.62,2025,Transit,TESS,171.6232872,1.809535e+30,640044000.0,1,solar,G,2025-10-29 17:25:48,0.014468900430184605,0.060738643875355804,-0.13728369384024494,-0.2252571066703267,single
TOI-1846,3568.0,0.169,0.418,0.397,47.2496,2025,Transit,TESS,154.107405376,8.311929999999999e+29,276192900.0,1,solar,M,2025-10-29 17:25:48,-1.7251850573018692,0.9274885984891356,-2.1748915994840843,-1.4547249594158767,single
HIP 94235,5991.0,0.0,1.094,1.08,58.5146,2022,Transit,TESS,190.848878776,2.175419e+30,751356000.0,1,sub-solar,G,2025-10-29 17:25:48,0.48518806256429037,-0.1263296916527981,0.6247485310346869,0.1508707259095739,single
TOI-2068,3710.0,0.27,0.559,0.535,52.9328,2024,Transit,TESS,172.643503168,1.1115715e+30,372199500.0,1,solar,M,2025-10-29 17:25:48,-1.5956460630711655,1.5572853281005872,-1.5909429923788372,-1.1303147038157124,single
TOI-815,4869.0,-0.09,0.776,0.77,59.7117,2024,Transit,TESS,194.753292252,1.543076e+30,535689000.0,2,sub-solar,K,2025-10-29 17:25:48,-0.5383524411459164,-0.6875346982372598,-0.6922419445643799,-0.5778769497139835,few
HD 260655,3803.0,-0.43,0.439,0.439,10.0055,2022,Transit,TESS,32.63353858,8.729514999999999e+29,305412300.0,2,sub-solar,M,2025-10-29 17:25:48,-1.5108071443144373,-2.8076425008896706,-2.087920530340749,-1.3559914033636526,few
HD 63433,5634.0,0.079,0.9883,0.9169,22.4035,2020,Transit,TESS,73.07035946,1.96523455e+30,637887330.0,3,solar,G,2025-10-29 17:25:48,0.1595160841110428,0.36628359190467386,0.1869941496799023,-0.23254458342656226,few
HD 110082,6200.0,0.08,1.21,1.19,105.096,2021,Transit,TESS,342.77690976,2.406085e+30,827883000.0,1,solar,F,2025-10-29 17:25:48,0.6758475681573681,0.37251920308894565,1.1051601510645346,0.4094586108082552,single
TOI-201,6394.0,0.24,1.316,1.339,113.825,2025,Transit Timing Variations,TESS,371.247067,2.616866e+30,931542300.0,2,solar,F,2025-10-29 17:25:48,0.85282337717678,1.370216992572433,1.544156976264224,0.7597276548982876,few
GJ 367,3522.0,-0.01,0.455,0.458,9.41263,2021,Transit,TESS,30.6998575028,9.047675e+29,318630600.0,1,sub-solar,M,2025-10-29 17:25:48,-1.7671483934611112,-0.18868580349551606,-2.0216568586124946,-1.3113262232447895,single
BD+05 4868 A,4596.0,-0.05,0.7,0.69,43.5687,2025,Transit,TESS,142.10192917199998,1.3919500000000002e+30,480033000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.7873957187866352,-0.43811025086638794,-1.0069943852735912,-0.7659408660039339,single
TOI-431,4850.0,0.2,0.78,0.731,32.5686,2021,Transit,TESS,106.224443016,1.55103e+30,508556700.0,2,solar,K,2025-10-29 17:25:48,-0.5556851234725598,1.1207925452015612,-0.6756760266323162,-0.6695581089053343,few
GJ 341,3770.0,-0.16,0.48,0.5066,10.454,2025,Transit,TESS,34.09634824,9.544800000000001e+29,352441620.00000006,1,sub-solar,M,2025-10-29 17:25:48,-1.540911276776502,-1.1240274811362856,-1.9181198715370962,-1.1970773940986446,single
TOI-6016,6110.0,0.28,1.31,1.51,364.715,2024,Transit,TESS,1189.5398554,2.6049350000000003e+30,1050507000.0,1,solar,F,2025-10-29 17:25:48,0.593745388715373,1.619641439943305,1.5193080993661283,1.1617142759680563,single
TOI-5720,3325.0,0.03,0.383,0.383,35.8256,2024,Transit,TESS,116.847343936,7.615954999999999e+29,266453100.0,1,solar,M,2025-10-29 17:25:48,-1.946860941795256,0.060738643875355804,-2.3198433813896417,-1.4876361447666178,single
